Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_tf32_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,tf32:row,tf32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,3.24403,211.928,169550
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_nn_align4,not_verified,success,universal,16384,8192,2048,tf32:column,tf32:column,tf32:column,tf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,3.3635,204.4,163527
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_nt_align4,not_verified,success,universal,16384,8192,2048,tf32:column,tf32:row,tf32:column,tf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,3.3321,206.327,165069
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_tn_align4,not_verified,success,universal,16384,8192,2048,tf32:row,tf32:column,tf32:column,tf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,3.37237,203.862,163097
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,tf32:row,tf32:row,tf32:column,tf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,3.32663,206.665,165340
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_nn_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,3.42733,200.594,160482
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_nt_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,3.38295,203.225,162587
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_tn_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,3.44678,199.461,159576
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,3.37545,203.677,162949
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_nn_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,738197504,550024249344,745,2.66786,257.697,206167
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_nt_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,738197504,550024249344,745,2.57195,267.307,213855
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_tn_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,738197504,550024249344,745,2.69551,255.054,204052
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,738197504,550024249344,745,2.54839,269.778,215832
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_nn_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,2.70711,253.96,203177
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_nt_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,2.60506,263.91,211137
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_tn_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,2.72282,252.496,202006
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,2.57263,267.236,213798
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_nn_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,738197504,550024249344,745,10.7001,64.2516,51403.6
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_nt_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,738197504,550024249344,745,10.8186,63.5482,50840.8
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_tn_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,738197504,550024249344,745,9.68704,70.9711,56779.4
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_tt_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,738197504,550024249344,745,10.0816,68.1934,54557.1
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nn_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,45.6929,30.0922,48149.6
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_cn_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,44.7956,30.695,49114.2
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nc_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,43.2872,31.7646,50825.6
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_cc_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,45.3693,30.3068,48493
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nt_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,44.0269,31.2309,49971.7
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ct_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,44.557,30.8594,49377.2
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nh_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,44.2249,31.0911,49748
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ch_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,44.5078,30.8934,49431.7
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tn_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,44.4334,30.9452,49514.5
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hn_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,45.2195,30.4072,48653.7
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tc_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,44.4153,30.9578,49534.6
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hc_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,44.472,30.9183,49471.5
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tt_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,43.8996,31.3215,50116.6
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ht_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,43.9402,31.2925,50070.3
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_th_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,42.767,32.1509,51443.8
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hh_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,44.0549,31.2111,49939.9
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_nn_align1,not_verified,success,universal,16384,8192,2048,f64:column,f64:column,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,1476395008,550024249344,372,416.125,3.3043,1321.78
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_nt_align1,not_verified,success,universal,16384,8192,2048,f64:column,f64:row,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,1476395008,550024249344,372,414.023,3.32107,1328.49
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_tn_align1,not_verified,success,universal,16384,8192,2048,f64:row,f64:column,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,1476395008,550024249344,372,414.032,3.321,1328.46
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_tt_align1,not_verified,success,universal,16384,8192,2048,f64:row,f64:row,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,1476395008,550024249344,372,414.016,3.32113,1328.51
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nn_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1654.77,1.66187,1329.55
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_cn_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1654.77,1.66186,1329.55
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nc_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1654.76,1.66187,1329.55
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_cc_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1654.76,1.66187,1329.55
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nt_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1661.91,1.65473,1323.84
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ct_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.89,1.65276,1322.26
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nh_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.88,1.65276,1322.27
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ch_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.89,1.65276,1322.26
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tn_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.88,1.65277,1322.27
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hn_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.88,1.65277,1322.27
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tc_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.88,1.65277,1322.27
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hc_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.87,1.65277,1322.27
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tt_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.87,1.65277,1322.28
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ht_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.88,1.65277,1322.27
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_th_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.87,1.65277,1322.27
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hh_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,1663.87,1.65277,1322.28
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nn_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1313.32,2.09393,1256.42
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_cn_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1313.32,2.09393,1256.42
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nc_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1313.32,2.09393,1256.41
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_cc_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1313.32,2.09394,1256.42
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nt_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1314.01,2.09283,1255.76
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ct_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1314.01,2.09283,1255.76
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nh_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1314,2.09285,1255.77
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ch_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1314,2.09284,1255.76
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tn_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1316.34,2.08913,1253.53
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hn_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1316.32,2.08916,1253.55
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tc_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1316.34,2.08912,1253.53
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hc_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1316.34,2.08912,1253.53
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tt_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1314.3,2.09237,1255.47
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ht_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1314.32,2.09234,1255.46
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_th_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,1314.3,2.09236,1255.47
