Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_tf32_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,tf32:row,tf32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.49397,91.7404,73395.5
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_nn_align4,not_verified,success,universal,16384,8192,2048,tf32:column,tf32:column,tf32:column,tf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.83462,87.7515,70204.3
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_nt_align4,not_verified,success,universal,16384,8192,2048,tf32:column,tf32:row,tf32:column,tf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.76875,88.4956,70799.6
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_tn_align4,not_verified,success,universal,16384,8192,2048,tf32:row,tf32:column,tf32:column,tf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.82029,87.9124,70333
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,tf32:row,tf32:row,tf32:column,tf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.81175,88.0084,70409.8
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_nn_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.77387,88.4373,70753
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_nt_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.59228,90.5525,72445.2
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_tn_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.78889,88.2668,70616.6
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.62743,90.1352,72111.3
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_nn_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,738197504,550024249344,745,5.8368,117.787,94233.9
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_nt_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,738197504,550024249344,745,6.21739,110.577,88465.5
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_tn_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,738197504,550024249344,745,5.70061,120.601,96485.2
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,738197504,550024249344,745,5.99142,114.747,91801.9
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_nn_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,5.84124,117.698,94162.3
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_nt_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,6.16277,111.557,89249.5
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_tn_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,5.64531,121.782,97430.3
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_tt_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,5.95866,115.378,92306.8
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_nn_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,738197504,550024249344,745,24.5603,27.9923,22394.9
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_nt_align4,not_verified,success,universal,16384,8192,2048,f32:column,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,738197504,550024249344,745,24.8552,27.6602,22129.1
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_tn_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,738197504,550024249344,745,22.0095,31.2365,24990.3
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_tt_align4,not_verified,success,universal,16384,8192,2048,f32:row,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,738197504,550024249344,745,22.9222,29.9927,23995.2
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nn_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,95.6781,14.3711,22994.8
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_cn_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,91.4842,15.0299,24048.9
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nc_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,90.881,15.1297,24208.5
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_cc_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,92.9137,14.7987,23678.9
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nt_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,90.9373,15.1203,24193.5
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ct_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,91.2985,15.0605,24097.9
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nh_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,90.4974,15.1938,24311.2
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ch_align1,not_verified,success,universal,16384,8192,2048,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,89.1921,15.4162,24666.9
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tn_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,91.8009,14.9781,23966
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hn_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,93.7236,14.6708,23474.3
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tc_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,91.9757,14.9496,23920.4
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hc_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,91.2312,15.0716,24115.6
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tt_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,94.5811,14.5378,23261.5
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ht_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,92.2696,14.902,23844.2
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_th_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,89.5543,15.3538,24567.2
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hh_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1476395008,2200096997376,1490,93.0714,14.7736,23638.8
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_nn_align1,not_verified,success,universal,16384,8192,2048,f64:column,f64:column,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,1476395008,550024249344,372,1005.79,1.36708,546.858
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_nt_align1,not_verified,success,universal,16384,8192,2048,f64:column,f64:row,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,1476395008,550024249344,372,1005.79,1.36708,546.855
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_tn_align1,not_verified,success,universal,16384,8192,2048,f64:row,f64:column,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,1476395008,550024249344,372,1005.93,1.36689,546.779
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_tt_align1,not_verified,success,universal,16384,8192,2048,f64:row,f64:row,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,1476395008,550024249344,372,1005.93,1.36689,546.782
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nn_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,4021.28,0.683862,547.113
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_cn_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,4021.26,0.683865,547.116
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nc_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,4021.26,0.683865,547.116
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_cc_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,4021.31,0.683856,547.109
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nt_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,4021.24,0.683869,547.119
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ct_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,4021.26,0.683866,547.117
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nh_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,4021.24,0.683869,547.119
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ch_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,4021.23,0.68387,547.12
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tn_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,3989.98,0.689226,551.405
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hn_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,3990.06,0.689213,551.395
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tc_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,3989.96,0.68923,551.409
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hc_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,3990.12,0.689203,551.387
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tt_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,3989.84,0.689251,551.425
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ht_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,3989.88,0.689243,551.419
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_th_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,3989.88,0.689244,551.419
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hh_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,2200096997376,745,3989.9,0.68924,551.416
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nn_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3150.12,0.872982,523.812
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_cn_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3150.12,0.872981,523.812
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nc_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3150.13,0.872981,523.812
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_cc_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3150.12,0.872981,523.812
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nt_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3151.02,0.872734,523.664
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ct_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3151.03,0.872732,523.662
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nh_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3151.02,0.872733,523.663
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ch_align1,not_verified,success,universal,16384,8192,2048,cf64:column,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3151.02,0.872732,523.663
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tn_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3151.55,0.872587,523.575
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hn_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3151.43,0.872618,523.594
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tc_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3151.52,0.872595,523.58
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hc_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:column,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3151.52,0.872595,523.58
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tt_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3155.92,0.871379,522.85
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ht_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3155.68,0.871444,522.889
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_th_align1,not_verified,success,universal,16384,8192,2048,cf64:row,cf64:row,cf64:column,cf64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2952790016,1650072748032,558,3155.8,0.871411,522.87
